signal_date,ticker,foreign_5d,inst_5d,score,contraction_ratio,entry_price,status,exit_price,exit_date,return_pct,hold_days
2026-02-10,210120,119688,428,75.5,0.641,1915.0,CLOSED,1619.0,2026-02-13,-15.46,3
2026-02-10,217730,64063,0,65.7,0.767,2235.0,CLOSED,2085.0,2026-02-15,-6.71,5
2026-02-10,222080,317256,65301,85.0,0.715,13040.0,CLOSED,12150.0,2026-02-15,-6.83,5
2026-02-10,223250,72227,-1000,73.1,0.794,6300.0,CLOSED,5770.0,2026-02-13,-8.41,3
2026-02-10,237690,105788,34536,75.5,0.673,155000.0,CLOSED,146700.0,2026-02-15,-5.35,5
2026-02-10,242040,561003,2144,78.6,0.542,2775.0,CLOSED,3610.0,2026-02-15,30.09,5
2026-02-10,262260,63026,86,64.8,0.69,5680.0,CLOSED,5450.0,2026-02-15,-4.05,5
2026-02-10,297090,144832,-6109,68.5,0.53,6180.0,CLOSED,6460.0,2026-02-15,4.53,5
2026-02-10,307930,81705,1500,75.5,0.546,7020.0,CLOSED,7320.0,2026-02-15,4.27,5
2026-02-10,336060,215053,1317,73.0,0.769,1063.0,CLOSED,1016.0,2026-02-15,-4.42,5
2026-02-10,352700,65863,9236,60.9,0.462,2135.0,CLOSED,2200.0,2026-02-15,3.04,5
2026-02-10,352820,117845,-113678,73.5,0.562,377000.0,CLOSED,390000.0,2026-02-15,3.45,5
2026-02-10,353810,181118,-2234,74.4,0.598,7440.0,CLOSED,7560.0,2026-02-15,1.61,5
2026-02-10,362320,101058,-68,68.8,0.442,5870.0,CLOSED,5820.0,2026-02-15,-0.85,5
2026-02-10,378340,160762,31618,73.7,0.512,16440.0,CLOSED,15200.0,2026-02-13,-7.54,3
2026-02-10,378800,363282,0,66.2,0.684,1944.0,CLOSED,1899.0,2026-02-15,-2.31,5
2026-02-10,378850,62598,8634,67.2,0.474,3600.0,CLOSED,3600.0,2026-02-15,0.0,5
2026-02-10,382480,51771,0,65.3,0.652,2410.0,CLOSED,2285.0,2026-02-15,-5.19,5
2026-02-10,403490,186655,0,62.9,0.557,1515.0,CLOSED,1493.0,2026-02-15,-1.45,5
2026-02-10,419050,116426,0,64.3,0.744,1783.0,CLOSED,1728.0,2026-02-15,-3.08,5
2026-02-10,441270,298657,65337,73.8,0.719,10400.0,CLOSED,10760.0,2026-02-15,3.46,5
2026-02-10,446540,243700,0,75.5,0.383,4295.0,CLOSED,4090.0,2026-02-15,-4.77,5
2026-02-10,451760,225851,-33404,76.6,0.602,22150.0,CLOSED,21250.0,2026-02-15,-4.06,5
2026-02-10,452280,97768,20904,70.4,0.79,10410.0,CLOSED,9990.0,2026-02-15,-4.03,5
2026-02-10,452430,75470,-90910,63.3,0.636,38650.0,CLOSED,35050.0,2026-02-12,-9.31,2
2026-02-10,455180,89691,0,71.2,0.521,3645.0,CLOSED,3370.0,2026-02-13,-7.54,3
2026-02-10,457370,145520,7672,75.2,0.316,10120.0,CLOSED,9530.0,2026-02-15,-5.83,5
2026-02-10,489460,79643,48108,69.5,0.543,13530.0,CLOSED,12820.0,2026-02-15,-5.25,5
2026-02-10,900260,185375,-43114,69.5,0.071,1583.0,CLOSED,1646.0,2026-02-15,3.98,5
2026-02-10,900290,70783,304,71.4,0.774,3935.0,CLOSED,3975.0,2026-02-15,1.02,5
2026-02-10,950170,200350,-66184,69.3,0.763,5410.0,CLOSED,5050.0,2026-02-15,-6.65,5
2026-02-11,000680,57958,-6781,72.1,0.74,3490.0,CLOSED,3510.0,2026-02-16,0.57,5
2026-02-11,004540,84556,-1654,75.3,0.273,1921.0,CLOSED,1900.0,2026-02-16,-1.09,5
2026-02-11,004720,51023,7,64.0,0.632,4185.0,CLOSED,4085.0,2026-02-16,-2.39,5
2026-02-11,004770,132720,47,72.1,0.483,1659.0,CLOSED,1630.0,2026-02-16,-1.75,5
2026-02-11,004830,75252,14,65.7,0.695,4890.0,CLOSED,5090.0,2026-02-16,4.09,5
2026-02-11,005010,222161,-990,76.0,0.356,4290.0,CLOSED,4290.0,2026-02-16,0.0,5
2026-02-11,006400,155868,217844,78.2,0.476,381000.0,CLOSED,374500.0,2026-02-16,-1.71,5
2026-02-11,009520,128630,-54709,79.3,0.74,19750.0,CLOSED,19660.0,2026-02-16,-0.46,5
2026-02-11,009730,281782,1327,75.2,0.775,603.0,CLOSED,634.0,2026-02-16,5.14,5
2026-02-11,010280,61826,0,69.5,0.697,1132.0,CLOSED,1092.0,2026-02-16,-3.53,5
2026-02-11,010620,189955,-112800,68.3,0.0,223000.0,CLOSED,223000.0,2026-02-16,0.0,5
2026-02-11,010820,367131,-13170,74.3,0.552,4680.0,CLOSED,5200.0,2026-02-16,11.11,5
2026-02-11,010950,124917,158679,78.7,0.67,100600.0,CLOSED,106200.0,2026-02-16,5.57,5
2026-02-11,012280,107491,-23685,69.5,0.744,971.0,CLOSED,982.0,2026-02-16,1.13,5
2026-02-11,012690,116353,-3,75.4,0.443,2215.0,CLOSED,2220.0,2026-02-16,0.23,5
2026-02-11,013990,189643,-2190,74.3,0.456,4700.0,CLOSED,4690.0,2026-02-16,-0.21,5
2026-02-11,015750,350373,-136482,79.7,0.747,7800.0,CLOSED,7950.0,2026-02-16,1.92,5
2026-02-11,017040,279031,59,77.9,0.58,1437.0,CLOSED,1439.0,2026-02-16,0.14,5
2026-02-11,024850,355263,-83390,78.8,0.728,3180.0,CLOSED,3110.0,2026-02-16,-2.2,5
2026-02-11,024880,62721,-2590,73.5,0.546,6090.0,CLOSED,6050.0,2026-02-16,-0.66,5
2026-02-11,025900,120758,-21883,75.3,0.753,10270.0,CLOSED,9950.0,2026-02-16,-3.12,5
2026-02-11,028050,220513,329899,88.2,0.716,32950.0,CLOSED,33900.0,2026-02-16,2.88,5
2026-02-11,031330,594932,-765054,75.3,0.789,4730.0,CLOSED,4755.0,2026-02-16,0.53,5
2026-02-11,033530,255317,7270,74.0,0.595,10750.0,CLOSED,10290.0,2026-02-16,-4.28,5
2026-02-11,038540,108124,81057,69.4,0.619,1927.0,CLOSED,2140.0,2026-02-16,11.05,5
2026-02-11,039980,76051,0,67.8,0.649,1754.0,CLOSED,1644.0,2026-02-16,-6.27,5
2026-02-11,042500,130875,-1665,65.2,0.733,3950.0,CLOSED,3935.0,2026-02-16,-0.38,5
2026-02-11,043370,74998,2608,64.8,0.228,12380.0,CLOSED,12980.0,2026-02-16,4.85,5
2026-02-11,043610,68462,0,64.6,0.649,1909.0,CLOSED,1877.0,2026-02-16,-1.68,5
2026-02-11,046120,74542,14527,72.8,0.523,4860.0,CLOSED,6210.0,2026-02-16,27.78,5
2026-02-11,046940,153039,-116,72.3,0.681,4420.0,CLOSED,4470.0,2026-02-16,1.13,5
2026-02-11,047050,109629,294589,88.2,0.713,64000.0,CLOSED,65800.0,2026-02-16,2.81,5
2026-02-11,047310,302133,-1780,75.0,0.39,6010.0,CLOSED,5870.0,2026-02-16,-2.33,5
2026-02-11,053050,103746,5,73.0,0.414,2370.0,CLOSED,2335.0,2026-02-16,-1.48,5
2026-02-11,053280,53715,18,63.2,0.688,3605.0,CLOSED,3650.0,2026-02-16,1.25,5
2026-02-11,054210,162365,34460,78.5,0.674,10760.0,CLOSED,10720.0,2026-02-16,-0.37,5
2026-02-11,056080,394841,9061,87.6,0.747,45700.0,CLOSED,39700.0,2026-02-12,-13.13,1
2026-02-11,060250,352035,-127672,82.5,0.378,22200.0,CLOSED,20850.0,2026-02-16,-6.08,5
2026-02-11,064290,66062,37552,71.7,0.659,17800.0,CLOSED,17120.0,2026-02-16,-3.82,5
2026-02-11,066570,1080242,-226855,79.3,0.463,104000.0,CLOSED,117200.0,2026-02-16,12.69,5
2026-02-11,069920,263826,0,63.6,0.748,725.0,CLOSED,714.0,2026-02-16,-1.52,5
2026-02-11,071090,93922,21,73.9,0.273,3775.0,CLOSED,3765.0,2026-02-16,-0.26,5
2026-02-11,090080,91416,58,69.7,0.602,954.0,CLOSED,939.0,2026-02-16,-1.57,5
2026-02-11,091580,72274,-36020,69.5,0.591,16130.0,CLOSED,16580.0,2026-02-16,2.79,5
2026-02-11,094820,52636,5982,74.7,0.683,16500.0,CLOSED,17290.0,2026-02-16,4.79,5
2026-02-11,095500,115797,28807,76.5,0.799,11800.0,CLOSED,11220.0,2026-02-16,-4.92,5
2026-02-11,103840,184576,0,61.3,0.721,3130.0,CLOSED,3130.0,2026-02-16,0.0,5
2026-02-11,105550,448071,-548123,77.3,0.777,1535.0,CLOSED,1484.0,2026-02-16,-3.32,5
2026-02-11,117580,94777,-990,66.4,0.772,8100.0,CLOSED,8130.0,2026-02-16,0.37,5
2026-02-11,118990,143889,2,76.5,0.798,10000.0,CLOSED,9770.0,2026-02-16,-2.3,5
2026-02-11,129920,121571,3830,74.8,0.418,5500.0,CLOSED,5420.0,2026-02-16,-1.45,5
2026-02-11,137950,50237,1,62.7,0.772,3330.0,CLOSED,3340.0,2026-02-16,0.3,5
2026-02-11,148780,239424,0,63.1,0.535,1637.0,CLOSED,1490.0,2026-02-13,-8.98,2
2026-02-11,163730,65126,-755,75.4,0.641,12190.0,CLOSED,11940.0,2026-02-16,-2.05,5
2026-02-11,214270,58198,-2370,66.9,0.663,1931.0,CLOSED,1916.0,2026-02-16,-0.78,5
2026-02-11,217730,383193,0,65.9,0.767,2235.0,CLOSED,2085.0,2026-02-16,-6.71,5
2026-02-11,237690,79367,-26791,75.4,0.668,152400.0,CLOSED,146700.0,2026-02-16,-3.74,5
2026-02-11,242040,109660,2686,78.1,0.794,3300.0,CLOSED,3610.0,2026-02-16,9.39,5
2026-02-11,262260,54362,72,64.8,0.69,5620.0,CLOSED,5450.0,2026-02-16,-3.02,5
2026-02-11,291650,230292,50,75.1,0.756,1220.0,CLOSED,1105.0,2026-02-12,-9.43,1
2026-02-11,307930,78818,0,75.5,0.677,7750.0,CLOSED,7320.0,2026-02-16,-5.55,5
2026-02-11,334970,112821,-4165,64.5,0.535,2990.0,CLOSED,2855.0,2026-02-16,-4.52,5
2026-02-11,352820,135685,-109345,73.7,0.575,377000.0,CLOSED,390000.0,2026-02-16,3.45,5
2026-02-11,353810,160197,-6481,74.4,0.598,7440.0,CLOSED,7560.0,2026-02-16,1.61,5
2026-02-11,362320,97808,-52,69.1,0.567,5950.0,CLOSED,5820.0,2026-02-16,-2.18,5
2026-02-11,378340,106517,9470,73.6,0.512,16200.0,CLOSED,15200.0,2026-02-16,-6.17,5
2026-02-11,378800,815493,0,67.2,0.684,1944.0,CLOSED,1899.0,2026-02-16,-2.31,5
2026-02-11,378850,62035,8366,67.0,0.5,3635.0,CLOSED,3600.0,2026-02-16,-0.96,5
2026-02-11,382480,139169,0,65.4,0.652,2385.0,CLOSED,2285.0,2026-02-16,-4.19,5
2026-02-11,403490,277901,0,63.5,0.557,1510.0,CLOSED,1493.0,2026-02-16,-1.13,5
2026-02-11,408920,51341,27000,64.2,0.31,3560.0,CLOSED,3620.0,2026-02-16,1.69,5
2026-02-11,446540,184252,0,75.5,0.383,4235.0,CLOSED,4090.0,2026-02-16,-3.42,5
2026-02-11,455180,81779,0,71.5,0.462,3585.0,CLOSED,3370.0,2026-02-16,-6.0,5
2026-02-11,457370,144639,22159,75.9,0.525,10320.0,CLOSED,9530.0,2026-02-13,-7.66,2
2026-02-11,489460,61544,69976,70.0,0.59,13700.0,CLOSED,12820.0,2026-02-16,-6.42,5
2026-02-11,900260,188130,-44339,68.3,0.086,1584.0,CLOSED,1646.0,2026-02-16,3.91,5
2026-02-11,900290,75903,-347,68.4,0.774,3765.0,CLOSED,3975.0,2026-02-16,5.58,5
2026-02-11,950170,236995,-92730,69.5,0.7,5310.0,CLOSED,5050.0,2026-02-16,-4.9,5
2026-02-12,000250,111047,-82105,81.9,0.561,521000.0,CLOSED,535000.0,2026-02-18,2.69,6
2026-02-12,000270,381577,268080,74.9,0.582,166300.0,CLOSED,164100.0,2026-02-18,-1.32,6
2026-02-12,001290,181657,40,74.9,0.742,747.0,CLOSED,904.0,2026-02-18,21.02,6
2026-02-12,001390,255162,16095,79.7,0.438,6100.0,CLOSED,5980.0,2026-02-18,-1.97,6
2026-02-12,003530,308104,-441161,88.1,0.562,6500.0,CLOSED,7360.0,2026-02-18,13.23,6
2026-02-12,004540,77447,-2672,75.4,0.278,1914.0,CLOSED,1900.0,2026-02-18,-0.73,6
2026-02-12,004770,103576,-2454,72.7,0.61,1656.0,CLOSED,1630.0,2026-02-18,-1.57,6
2026-02-12,005010,98504,773,76.0,0.388,4335.0,CLOSED,4290.0,2026-02-18,-1.04,6
2026-02-12,005070,86393,-12664,73.0,0.472,53300.0,CLOSED,52700.0,2026-02-18,-1.13,6
2026-02-12,005160,55486,-3752,66.0,0.657,2900.0,CLOSED,2850.0,2026-02-18,-1.72,6
2026-02-12,005420,67872,-21175,69.3,0.578,17300.0,CLOSED,16870.0,2026-02-18,-2.49,6
2026-02-12,007330,89294,1000,69.1,0.77,11650.0,CLOSED,11840.0,2026-02-18,1.63,6
2026-02-12,007390,103645,-11170,88.1,0.709,23900.0,CLOSED,23900.0,2026-02-18,0.0,6
2026-02-12,007860,88518,-17597,70.9,0.76,10950.0,CLOSED,10780.0,2026-02-18,-1.55,6
2026-02-12,009520,56757,-52498,79.4,0.759,20200.0,CLOSED,19660.0,2026-02-18,-2.67,6
2026-02-12,010280,81971,0,69.8,0.59,1139.0,CLOSED,1092.0,2026-02-18,-4.13,6
2026-02-12,010620,189955,-112800,68.3,0.0,223000.0,CLOSED,223000.0,2026-02-18,0.0,6
2026-02-12,010820,386672,-24799,74.7,0.726,4995.0,CLOSED,5200.0,2026-02-18,4.1,6
2026-02-12,011210,167426,-1794,70.2,0.633,86500.0,CLOSED,83900.0,2026-02-18,-3.01,6
2026-02-12,011230,52001,9,65.5,0.77,2845.0,CLOSED,2785.0,2026-02-18,-2.11,6
2026-02-12,012280,108980,-6253,69.5,0.59,966.0,CLOSED,982.0,2026-02-18,1.66,6
2026-02-12,012690,84404,-20,75.3,0.456,2235.0,CLOSED,2220.0,2026-02-18,-0.67,6
2026-02-12,013990,123747,-2516,74.6,0.462,4715.0,CLOSED,4690.0,2026-02-18,-0.53,6
2026-02-12,014620,209662,-68348,74.7,0.793,32950.0,CLOSED,34250.0,2026-02-18,3.95,6
2026-02-12,017040,260523,36,77.4,0.656,1465.0,CLOSED,1439.0,2026-02-18,-1.77,6
2026-02-12,021080,136147,3844,76.6,0.439,3350.0,CLOSED,3430.0,2026-02-18,2.39,6
2026-02-12,024880,58028,-2248,73.3,0.555,6050.0,CLOSED,6050.0,2026-02-18,0.0,6
2026-02-12,025900,110846,-33507,75.3,0.489,10140.0,CLOSED,9950.0,2026-02-18,-1.87,6
2026-02-12,026890,137061,6035,68.2,0.699,11750.0,CLOSED,11660.0,2026-02-18,-0.77,6
2026-02-12,027580,194696,0,70.2,0.724,813.0,CLOSED,728.0,2026-02-13,-10.46,1
2026-02-12,028050,195086,274953,88.1,0.57,33800.0,CLOSED,33900.0,2026-02-18,0.3,6
2026-02-12,028670,745466,197709,88.1,0.69,5120.0,CLOSED,5080.0,2026-02-18,-0.78,6
2026-02-12,030210,105969,-28593,69.9,0.676,4145.0,CLOSED,4440.0,2026-02-18,7.12,6
2026-02-12,031330,636962,-699293,73.3,0.768,4750.0,CLOSED,4755.0,2026-02-18,0.11,6
2026-02-12,031980,73933,26210,79.7,0.696,74100.0,CLOSED,73900.0,2026-02-18,-0.27,6
2026-02-12,033160,125299,-36,75.7,0.649,9970.0,CLOSED,9920.0,2026-02-18,-0.5,6
2026-02-12,033540,405541,-15000,77.1,0.427,1561.0,CLOSED,1512.0,2026-02-18,-3.14,6
2026-02-12,036090,278278,0,66.5,0.636,670.0,CLOSED,669.0,2026-02-18,-0.15,6
2026-02-12,042500,70645,-7774,65.4,0.759,3920.0,CLOSED,3935.0,2026-02-18,0.38,6
2026-02-12,043370,54756,-402,64.8,0.247,12490.0,CLOSED,12980.0,2026-02-18,3.92,6
2026-02-12,043610,61876,0,64.7,0.645,1902.0,CLOSED,1877.0,2026-02-18,-1.31,6
2026-02-12,046890,170427,-3907,85.3,0.479,7510.0,CLOSED,7230.0,2026-02-18,-3.73,6
2026-02-12,046940,129885,-116,72.5,0.705,4475.0,CLOSED,4470.0,2026-02-18,-0.11,6
2026-02-12,047310,385903,-625,75.5,0.566,6100.0,CLOSED,5870.0,2026-02-18,-3.77,6
2026-02-12,052400,65959,18544,73.7,0.554,61500.0,CLOSED,60000.0,2026-02-18,-2.44,6
2026-02-12,054210,109391,27967,77.9,0.593,10880.0,CLOSED,10720.0,2026-02-18,-1.47,6
2026-02-12,066910,180803,-864,73.6,0.506,688.0,CLOSED,658.0,2026-02-18,-4.36,6
2026-02-12,071090,65131,13,74.0,0.317,3800.0,CLOSED,3765.0,2026-02-18,-0.92,6
2026-02-12,072130,55850,4042,62.2,0.63,4860.0,CLOSED,4760.0,2026-02-18,-2.06,6
2026-02-12,084650,342275,-424,79.8,0.758,1756.0,CLOSED,1685.0,2026-02-18,-4.04,6
2026-02-12,085670,179350,-44238,75.9,0.647,6450.0,CLOSED,6150.0,2026-02-18,-4.65,6
2026-02-12,086280,138984,6072,65.1,0.574,261000.0,CLOSED,255000.0,2026-02-18,-2.3,6
2026-02-12,086450,158075,-22707,75.8,0.777,18150.0,CLOSED,18100.0,2026-02-18,-0.28,6
2026-02-12,089980,50636,-221,63.6,0.473,17290.0,CLOSED,22450.0,2026-02-18,29.84,6
2026-02-12,093370,213977,-97062,75.3,0.698,8280.0,CLOSED,8050.0,2026-02-18,-2.78,6
2026-02-12,094170,105245,1386,68.0,0.77,30150.0,CLOSED,30800.0,2026-02-18,2.16,6
2026-02-12,100840,86050,40718,68.4,0.535,45450.0,CLOSED,47400.0,2026-02-18,4.29,6
2026-02-12,101000,376363,0,65.5,0.735,1160.0,CLOSED,1184.0,2026-02-18,2.07,6
2026-02-12,105550,370546,-548123,77.4,0.737,1525.0,CLOSED,1484.0,2026-02-18,-2.69,6
2026-02-12,108230,98633,-100,67.9,0.752,4715.0,CLOSED,4740.0,2026-02-18,0.53,6
2026-02-12,112290,89267,2452,70.6,0.677,23800.0,CLOSED,24150.0,2026-02-18,1.47,6
2026-02-12,115180,132569,22429,69.4,0.752,38000.0,CLOSED,34500.0,2026-02-13,-9.21,1
2026-02-12,131970,94741,-4351,81.1,0.685,63300.0,CLOSED,62700.0,2026-02-18,-0.95,6
2026-02-12,137400,134545,77829,84.1,0.567,53400.0,CLOSED,51200.0,2026-02-18,-4.12,6
2026-02-12,147830,205306,-2271,73.6,0.397,7620.0,CLOSED,7790.0,2026-02-18,2.23,6
2026-02-12,151860,86168,-1176,70.1,0.517,6740.0,CLOSED,6690.0,2026-02-18,-0.74,6
2026-02-12,152550,97304,0,65.5,0.596,200.0,CLOSED,179.0,2026-02-13,-10.5,1
2026-02-12,189860,114127,1,74.0,0.629,4420.0,CLOSED,4390.0,2026-02-18,-0.68,6
2026-02-12,195870,124409,-77906,74.6,0.623,60900.0,CLOSED,58200.0,2026-02-18,-4.43,6
2026-02-12,200880,62871,-43852,72.3,0.586,15800.0,CLOSED,15400.0,2026-02-18,-2.53,6
2026-02-12,205100,65739,116660,88.1,0.792,2115.0,CLOSED,2070.0,2026-02-18,-2.13,6
2026-02-12,208710,54741,0,63.2,0.669,2370.0,CLOSED,2295.0,2026-02-18,-3.16,6
2026-02-12,218410,279588,-102357,80.8,0.481,50600.0,CLOSED,50300.0,2026-02-18,-0.59,6
2026-02-12,243840,111052,-8630,78.5,0.588,6120.0,CLOSED,5960.0,2026-02-18,-2.61,6
2026-02-12,273060,157424,0,72.4,0.73,1294.0,CLOSED,1278.0,2026-02-18,-1.24,6
2026-02-12,290650,316796,-18072,88.1,0.676,92800.0,CLOSED,95900.0,2026-02-18,3.34,6
2026-02-12,319660,124667,-100071,78.5,0.716,59300.0,CLOSED,57900.0,2026-02-18,-2.36,6
2026-02-12,334970,119000,-5854,64.6,0.602,2940.0,CLOSED,2855.0,2026-02-18,-2.89,6
2026-02-12,352820,186616,-116805,74.5,0.605,380500.0,CLOSED,390000.0,2026-02-18,2.5,6
2026-02-12,353810,146497,-13915,73.9,0.75,7720.0,CLOSED,7560.0,2026-02-18,-2.07,6
2026-02-12,377190,131830,-260566,64.7,0.75,3295.0,CLOSED,3300.0,2026-02-18,0.15,6
2026-02-12,393890,115608,50033,79.8,0.522,9950.0,CLOSED,8930.0,2026-02-13,-10.25,1
2026-02-12,403490,209259,0,63.4,0.557,1501.0,CLOSED,1493.0,2026-02-18,-0.53,6
2026-02-12,407400,70212,0,60.3,0.662,4960.0,CLOSED,4895.0,2026-02-18,-1.31,6
2026-02-12,417200,479797,-86883,86.9,0.759,16260.0,CLOSED,15980.0,2026-02-18,-1.72,6
2026-02-12,417500,59816,-43558,67.3,0.78,3470.0,CLOSED,3420.0,2026-02-18,-1.44,6
2026-02-12,446540,190628,0,75.6,0.279,4210.0,CLOSED,4090.0,2026-02-18,-2.85,6
2026-02-12,457370,139820,30594,75.8,0.653,10020.0,CLOSED,9530.0,2026-02-18,-4.89,6
2026-02-12,475830,71426,20617,72.6,0.681,117800.0,CLOSED,115500.0,2026-02-18,-1.95,6
2026-02-13,000250,139080,-55149,81.7,0.553,535000.0,CLOSED,535000.0,2026-02-18,0.0,5
2026-02-13,000270,452958,437796,74.9,0.582,164100.0,CLOSED,164100.0,2026-02-18,0.0,5
2026-02-13,001390,201030,25814,80.3,0.438,5980.0,CLOSED,5980.0,2026-02-18,0.0,5
2026-02-13,002200,287282,117173,72.9,0.672,3235.0,CLOSED,3235.0,2026-02-18,0.0,5
2026-02-13,004540,56142,-3779,75.6,0.278,1900.0,CLOSED,1900.0,2026-02-18,0.0,5
2026-02-13,004720,53388,-56,64.3,0.537,4085.0,CLOSED,4085.0,2026-02-18,0.0,5
2026-02-13,004770,141833,-2559,72.8,0.61,1630.0,CLOSED,1630.0,2026-02-18,0.0,5
2026-02-13,004870,71944,-131,70.4,0.719,461.0,CLOSED,461.0,2026-02-18,0.0,5
2026-02-13,005010,121288,3729,76.5,0.394,4290.0,CLOSED,4290.0,2026-02-18,0.0,5
2026-02-13,005070,137975,-1783,73.6,0.403,52700.0,CLOSED,52700.0,2026-02-18,0.0,5
2026-02-13,005420,194783,55235,70.6,0.578,16870.0,CLOSED,16870.0,2026-02-18,0.0,5
2026-02-13,006910,1640031,55179,73.8,0.794,9180.0,CLOSED,9180.0,2026-02-18,0.0,5
2026-02-13,007390,51014,57263,88.01599999999999,0.457,23900.0,CLOSED,23900.0,2026-02-18,0.0,5
2026-02-13,007860,120175,-18672,70.8,0.76,10780.0,CLOSED,10780.0,2026-02-18,0.0,5
2026-02-13,009320,222812,-16466,76.7,0.737,1129.0,CLOSED,1129.0,2026-02-18,0.0,5
2026-02-13,009520,113163,22564,80.5,0.615,19660.0,CLOSED,19660.0,2026-02-18,0.0,5
2026-02-13,010620,189955,-112800,68.3,0.0,223000.0,CLOSED,223000.0,2026-02-18,0.0,5
2026-02-13,010950,112779,259532,77.5,0.766,106200.0,CLOSED,106200.0,2026-02-18,0.0,5
2026-02-13,011170,115829,-19020,69.5,0.762,80300.0,CLOSED,80300.0,2026-02-18,0.0,5
2026-02-13,011700,84896,-2114,73.1,0.687,4905.0,CLOSED,4905.0,2026-02-18,0.0,5
2026-02-13,012280,121203,-15247,69.3,0.67,982.0,CLOSED,982.0,2026-02-18,0.0,5
2026-02-13,012690,71097,-170,75.3,0.456,2220.0,CLOSED,2220.0,2026-02-18,0.0,5
2026-02-13,013990,158460,-2756,74.8,0.462,4690.0,CLOSED,4690.0,2026-02-18,0.0,5
2026-02-13,014190,135232,0,68.2,0.797,1933.0,CLOSED,1933.0,2026-02-18,0.0,5
2026-02-13,017040,340601,-93,78.0,0.678,1439.0,CLOSED,1439.0,2026-02-18,0.0,5
2026-02-13,017900,112362,-10890,64.8,0.736,1950.0,CLOSED,1950.0,2026-02-18,0.0,5
2026-02-13,018260,169067,-133924,65.1,0.741,170400.0,CLOSED,170400.0,2026-02-18,0.0,5
2026-02-13,019540,64493,-18885,75.0,0.767,5270.0,CLOSED,5270.0,2026-02-18,0.0,5
2026-02-13,021080,167417,-2391,77.0,0.48,3430.0,CLOSED,3430.0,2026-02-18,0.0,5
2026-02-13,024850,92703,-66355,75.5,0.756,3110.0,CLOSED,3110.0,2026-02-18,0.0,5
2026-02-13,024880,99292,-36049,73.4,0.597,6050.0,CLOSED,6050.0,2026-02-18,0.0,5
2026-02-13,026890,125393,14636,68.3,0.681,11660.0,CLOSED,11660.0,2026-02-18,0.0,5
2026-02-13,028050,254908,297250,88.01599999999999,0.57,33900.0,CLOSED,33900.0,2026-02-18,0.0,5
2026-02-13,028670,1507360,962315,88.01599999999999,0.684,5080.0,CLOSED,5080.0,2026-02-18,0.0,5
2026-02-13,031330,373641,-279794,75.1,0.768,4755.0,CLOSED,4755.0,2026-02-18,0.0,5
2026-02-13,033160,72441,-36,75.4,0.649,9920.0,CLOSED,9920.0,2026-02-18,0.0,5
2026-02-13,033540,308588,-26500,76.9,0.388,1512.0,CLOSED,1512.0,2026-02-18,0.0,5
2026-02-13,035900,260277,-120535,82.5,0.606,70700.0,CLOSED,70700.0,2026-02-18,0.0,5
2026-02-13,036090,294726,0,66.9,0.582,669.0,CLOSED,669.0,2026-02-18,0.0,5
2026-02-13,036710,105417,0,75.8,0.792,2605.0,CLOSED,2605.0,2026-02-18,0.0,5
2026-02-13,042500,86360,-24,65.8,0.759,3935.0,CLOSED,3935.0,2026-02-18,0.0,5
2026-02-13,042520,50462,-97640,79.5,0.546,42800.0,CLOSED,42800.0,2026-02-18,0.0,5
2026-02-13,042700,96532,226871,81.2,0.797,202500.0,CLOSED,202500.0,2026-02-18,0.0,5
2026-02-13,043370,53315,5425,64.9,0.472,12980.0,CLOSED,12980.0,2026-02-18,0.0,5
2026-02-13,046890,68604,112528,85.6,0.324,7230.0,CLOSED,7230.0,2026-02-18,0.0,5
2026-02-13,046940,151585,-116,72.7,0.758,4470.0,CLOSED,4470.0,2026-02-18,0.0,5
2026-02-13,048410,548176,86963,88.01599999999999,0.534,12030.0,CLOSED,12030.0,2026-02-18,0.0,5
2026-02-13,051370,138284,-5694,70.3,0.503,12770.0,CLOSED,12770.0,2026-02-18,0.0,5
2026-02-13,052400,69050,49703,73.9,0.489,60000.0,CLOSED,60000.0,2026-02-18,0.0,5
2026-02-13,053050,94396,6,73.3,0.302,2335.0,CLOSED,2335.0,2026-02-18,0.0,5
2026-02-13,053300,155768,32023,74.6,0.611,6760.0,CLOSED,6760.0,2026-02-18,0.0,5
2026-02-13,053580,51819,33,63.7,0.718,9720.0,CLOSED,9720.0,2026-02-18,0.0,5
2026-02-13,054210,165423,27633,78.2,0.593,10720.0,CLOSED,10720.0,2026-02-18,0.0,5
2026-02-13,058820,394841,50768,83.9,0.373,2060.0,CLOSED,2060.0,2026-02-18,0.0,5
2026-02-13,066910,217273,-351,73.6,0.506,658.0,CLOSED,658.0,2026-02-18,0.0,5
2026-02-13,067290,116867,-6731,74.9,0.763,2170.0,CLOSED,2170.0,2026-02-18,0.0,5
2026-02-13,068330,50347,0,72.0,0.761,1569.0,CLOSED,1569.0,2026-02-18,0.0,5
2026-02-13,071090,90681,-44,74.2,0.431,3765.0,CLOSED,3765.0,2026-02-18,0.0,5
2026-02-13,072130,53057,222,62.5,0.659,4760.0,CLOSED,4760.0,2026-02-18,0.0,5
2026-02-13,082210,54626,0,60.6,0.763,2005.0,CLOSED,2005.0,2026-02-18,0.0,5
2026-02-13,083450,69800,-6793,72.0,0.77,28550.0,CLOSED,28550.0,2026-02-18,0.0,5
